source_code,source_name,target_concept_id,rxnorm_id,target_name
N05CA06,secobarbital,766067,9624,Secobarbital
A05BA08,glycyrrhizic acid,19068419,26143,Glycyrrhizic Acid
J01GB06,amikacin,1790868,641,Amikacin
A07BC03,crospovidone,42898837,1310706,Crospovidone
A03AB10,hexocyclium,19001653,26867,hexocyclium
L03AX04,pegademase,581480,59768,pegademase bovine
B02AB01,aprotinin,19000729,1056,Aprotinin
N06AX13,medifoxamine,19072021,29434,medifoxamine
N01BB01,bupivacaine,732893,1815,Bupivacaine
R05CB01,acetylcysteine,1139042,197,Acetylcysteine
A01AA04,stannous fluoride,1036094,10030,Stannous Fluoride
J05AF09,emtricitabine,1703069,276237,emtricitabine
L01AX02,pipobroman,19046625,8347,Pipobroman
N02CC02,naratriptan,1118117,141366,naratriptan
C10AB05,fenofibrate,1551803,8703,Fenofibrate
V09XX01,cobalt (57Co) cyanocobalamine,19135931,91516,Cyanocobalamin Co57
A05BA04,citiolone,19050441,21171,citiolone
M03AC11,cisatracurium,19015726,319864,Cisatracurium
N05AF03,chlorprothixene,19095002,2406,Chlorprothixene
S01AA05,tyrothricin,19006842,10968,Tyrothricin
N02AA08,dihydrocodeine,1189596,23088,dihydrocodeine
D07AC11,amcinonide,930747,17652,amcinonide
L01XX47,idelalisib,45776944,1544460,idelalisib
M01AG03,flufenamic acid,19110711,4453,Flufenamic Acid
R03CC03,terbutaline,1236744,10368,Terbutaline
N06AA13,iprindole,19122204,5979,Iprindole
C01CE03,enoximone,19063454,49626,Enoximone
N02AF02,nalbuphine,1114122,7238,Nalbuphine
G03DB06,chlormadinone,19026733,78904,Chlormadinone
M09AA01,hydroquinine,19069075,27220,hydroquinidine
L03AB03,interferon gamma,19122123,5885,Interferon Type II
C10AA01,simvastatin,1539403,36567,Simvastatin
D05AX05,tazarotene,947416,83947,tazarotene
R01AD07,tixocortol,19078460,57257,tixocortol
G01AX02,inosine,44784845,1483575,Inosine
J02AA01,amphotericin B,1717240,732,Amphotericin B
A07AA07,amphotericin B,1717240,732,Amphotericin B
J02AB01,miconazole,907879,6932,Miconazole
N06AA19,amineptine,19032424,17698,amineptin
N05AX08,risperidone,735979,35636,Risperidone
J01XA03,telavancin,40166675,473837,telavancin
P03AC04,permethrin,922868,33199,Permethrin
C05CA04,troxerutin,19043154,38893,troxerutin
R01AA05,oxymetazoline,925636,7812,Oxymetazoline
M01AB03,tolmetin,1102917,10636,Tolmetin
A10BB05,tolazamide,1502809,10633,Tolazamide
N01AF03,thiopental,700253,10493,Thiopental
M03AC01,pancuronium,19026674,7883,Pancuronium
L01XE09,temsirolimus,19092845,657797,temsirolimus
N06AA14,melitracen,19110751,446248,MELITRACEN
J01GB09,dibekacin,19023508,3328,Dibekacin
R06AX15,mebhydrolin,19008999,29411,mebhydroline
H02AB17,cortivazol,19061907,21660,cortivazol
A10BH02,vildagliptin,19122137,596554,vildagliptin
L01XC07,bevacizumab,1397141,253337,bevacizumab
C10AX13,evolocumab,46287466,1665684,evolocumab
R01AC02,levocabastine,907553,28627,levocabastine
L04AA27,fingolimod,40226579,1012892,fingolimod
R02AA19,phenol,923540,33290,phenol
J01DC11,ceforanide,19028288,20486,ceforanide
A07AB03,sulfaguanidine,19000819,10174,Sulfaguanidine
N03AX10,felbamate,795661,24812,felbamate
V03AB15,naloxone,1114220,7242,Naloxone
N05AH05,asenapine,40164052,784649,Asenapine
L01BA03,raltitrexed,19038536,196239,raltitrexed
H03BB01,carbimazole,19040606,2020,Carbimazole
L01DA01,dactinomycin,1311443,3100,Dactinomycin
B05AA07,hydroxyethylstarch,19077117,5531,Hetastarch
R03AC16,procaterol,19028950,34530,Procaterol
C10AB04,gemfibrozil,1558242,4719,Gemfibrozil
G03AC07,norgestrienone,19128258,7519,Norgestrienone
B02BA01,phytomenadione,19044727,8308,Vitamin K 1
J02AC04,posaconazole,1704139,282446,posaconazole
L03AB11,peginterferon alfa-2a,1714165,120608,peginterferon alfa-2a
D08AE04,triclosan,1704758,10795,Triclosan
J05AF05,lamivudine,1704183,68244,Lamivudine
C04AX23,butalamine,19018488,180806,butalamine
R01AD08,fluticasone,1149380,41126,fluticasone
J01GB12,arbekacin,19101402,26397,habekacin
M01AX22,morniflumate,19072152,30225,morniflumate
C01BD05,ibutilide,19050087,41289,ibutilide
C01CA18,octopamine,42899645,1311141,Octopamine
S02AA09,chlorhexidine,1790812,2358,Chlorhexidine
L01XE07,lapatinib,1359548,480167,lapatinib
N06AG02,moclobemide,19010652,30121,Moclobemide
R03AC13,formoterol,1196677,25255,formoterol
C08CA13,lercanidipine,19015802,135056,lercanidipine
A12AA03,calcium gluconate,19037038,1908,Calcium Gluconate
N04BC02,pergolide,732309,8047,Pergolide
C08CA12,barnidipine,19102106,39879,mepirodipine
R02AD02,lidocaine,989878,6387,Lidocaine
J01GB07,netilmicin,19017585,7337,Netilmicin
N07XX01,tirilazad,19014509,72467,tirilazad
C04AF01,kallidinogenase,19123342,6095,Kininogenase
L01XX42,panobinostat,46221435,1603350,panobinostat
D01AE23,butenafine,958396,47461,butenafine
C01CA21,cafedrine,19058510,47589,cafedrine
B01AC09,epoprostenol,1354118,8814,Epoprostenol
N01AX07,etomidate,19050488,4177,Etomidate
D08AX06,potassium permanganate,19135788,8604,Potassium Permanganate
D09AA11,benzalkonium,916460,1378,Benzalkonium
L01CD02,docetaxel,1315942,72962,docetaxel
J01GB01,tobramycin,902722,10627,Tobramycin
V03AB27,4-dimethylaminophenol,19012223,15027,4-dimethylaminophenol
A12CC01,magnesium chloride,19092849,6579,Magnesium Chloride
D05BA01,trioxysalen,905829,10844,Trioxsalen
J01MB06,cinoxacin,997496,2550,Cinoxacin
J06BB09,cytomegalovirus immunoglobulin,586491,22178,cytomegalovirus immune globulin
P01AA02,clioquinol,980867,5942,Clioquinol
R06AD03,thiethylperazine,1037358,10471,Thiethylperazine
B01AA02,phenindione,19033934,8130,Phenindione
B05AA01,albumin,19107703,433,Albumins
V04CD03,sermorelin,19077457,56188,Sermorelin
S01AX15,propamidine,19029108,34633,propamidine
S01AA03,neomycin,915981,7299,Neomycin
N03AX21,retigabine,40239995,1112990,ezogabine
A16AB09,idursulfase,19091430,644101,idursulfase
C02AC02,guanfacine,1344965,40114,Guanfacine
J01DD10,cefetamet,19028241,20482,cefetamet
D11AX01,minoxidil,1309068,6984,Minoxidil
A12CC06,magnesium lactate,19051926,214688,Magnesium lactate
A08AA10,sibutramine,739363,36514,sibutramine
D08AA02,aminoacridine,19091514,645,Aminacrine
G01AA02,natamycin,915392,7268,Natamycin
A07BC04,attapulgite,933794,18516,attapulgite
N03AB02,phenytoin,740910,8183,Phenytoin
G04BD06,propiverine,19077093,55175,propiverine
B01AB04,dalteparin,1301065,67109,Dalteparin
C01CA22,arbutamine,19086330,61609,arbutamine
C02AA01,rescinnamine,19062195,9259,rescinnamine
S01BC04,flurbiprofen,1156378,4502,Flurbiprofen
R02AX01,flurbiprofen,1156378,4502,Flurbiprofen
A02BC01,omeprazole,923645,7646,Omeprazole
L01XE03,erlotinib,1325363,337525,erlotinib
G02AB03,ergometrine,1345205,4021,Ergonovine
L01DB09,valrubicin,19012543,31435,valrubicin
V08AB12,ioxilan,19003249,27793,ioxilan
A06AD16,mannitol,994058,6628,Mannitol
V09HX01,gallium (67Ga) citrate,19069078,272758,Gallium 67 citrate
V08AB02,iohexol,19080985,5956,Iohexol
A09AA03,pepsin,19031378,8016,Pepsin A
A07AA09,vancomycin,1707687,11124,Vancomycin
P02CA01,mebendazole,1794280,6672,Mebendazole
L04AA15,alefacept,909959,299635,alefacept
D07AC13,mometasone,905233,108118,Mometasone
C10AD06,acipimox,19029644,16817,acipimox
J01CG01,sulbactam,1836241,10167,Sulbactam
R05CB02,bromhexine,19030493,1753,Bromhexine
J06BB10,diphtheria immunoglobulin,19031041,3510,Diphtheria Antitoxin
C05AX05,tribenoside,19042575,38557,tribenoside
R03CC08,procaterol,19028950,34530,Procaterol
G02CA02,buphenine,19022494,7595,Nylidrin
N07BB01,disulfiram,735850,3554,Disulfiram
J01MA01,ofloxacin,923081,7623,Ofloxacin
J01DD15,cefdinir,1796458,25037,cefdinir
M01AE16,alminoprofen,19018431,17387,alminoprofen
N01AB08,sevoflurane,19039298,36453,sevoflurane
V04CD01,metyrapone,19007490,6923,Metyrapone
N05CM07,triclofos,19042692,38610,triclofos
D06AX07,gentamicin,919345,142438,Gentamicin Sulfate (USP)
V03AB19,physostigmine,19044337,8299,Physostigmine
D05AX03,calcitriol,19035631,1894,Calcitriol
M02AX05,idrocilamide,19018746,19729,idrocilamide
V09IX04,fludeoxyglucose (18F),43012202,1362737,Fluorodeoxyglucose F18
M04AB03,benzbromarone,19016754,1385,Benzbromarone
M02AB01,capsaicin,939881,1992,Capsaicin
N01AB01,halothane,19066747,5095,Halothane
A03FA05,alizapride,19030087,17311,alizapride
N04BC04,ropinirole,713823,72302,ropinirole
R03DA05,aminophylline,1105775,689,Aminophylline
J01MA11,grepafloxacin,1747032,83719,grepafloxacin
M03AC04,atracurium,19014341,1218,Atracurium
G04BE01,alprostadil,1381504,598,Alprostadil
N02CA07,lisuride,19091472,6446,Lisuride
V03AC02,deferiprone,19011091,11645,deferiprone
A02BX12,bismuth subnitrate,19037794,19477,bismuth subnitrate
L01XC06,cetuximab,1315411,318341,cetuximab
L01XC12,brentuximab vedotin,40241969,1147320,brentuximab vedotin
L03AX05,pidotimod,19102785,40450,pidotimod
N05CD02,nitrazepam,19020021,7440,Nitrazepam
A02BC02,pantoprazole,948078,40790,pantoprazole
D05AD01,trioxysalen,905829,10844,Trioxsalen
P01AX06,atovaquone,1781733,60212,Atovaquone
N05BA06,lorazepam,791967,6470,Lorazepam
G01AF18,flutrimazole,19123624,61773,flutrimazole
B01AB01,heparin,1367571,5224,Heparin
A03AB08,tridihexethyl,19042695,38617,tridihexethyl
C05CA03,diosmin,19029488,3489,Diosmin
R05DB05,pentoxyverine,1140640,20217,carbetapentane
D03AX11,sodium chlorite,40180818,992920,Sodium chlorite
J01CF02,cloxacillin,1800835,2625,Cloxacillin
C05BB04,sodium tetradecyl sulfate,19070012,9913,Sodium Tetradecyl Sulfate
H04AA01,glucagon,1560278,4832,Glucagon
M01AX21,diacerein,19088915,22759,diacetylrhein
A11DA02,sulbutiamine,19100417,37317,sulbutiamine
B03AD02,ferrous fumarate,1595799,24941,Ferrous fumarate
J05AX02,lysozyme,43532424,1426865,lysozyme
C07AA12,nadolol,1313200,7226,Nadolol
N06DA03,rivastigmine,733523,183379,rivastigmine
R03AC18,indacaterol,40240664,1114326,indacaterol
M01AH02,rofecoxib,1189754,232158,rofecoxib
L01BA04,pemetrexed,1304919,68446,pemetrexed
C02DC01,minoxidil,1309068,6984,Minoxidil
L01AD04,streptozocin,19136210,10114,Streptozocin
R07AB01,doxapram,738152,3637,Doxapram
N06AX04,nomifensine,19128066,7500,Nomifensine
N01AF02,hexobarbital,19068964,5302,Hexobarbital
B02BC06,thrombin,1300673,10528,Thrombin
V03AB21,potassium iodide,19049909,8597,Potassium Iodide
S01GA04,oxymetazoline,925636,7812,Oxymetazoline
A01AD01,epinephrine,1343916,3992,Epinephrine
G04BD10,darifenacin,916230,136198,darifenacin
N02CX01,pizotifen,19047076,8373,Pizotyline
B01AC24,ticagrelor,40241186,1116632,Ticagrelor
J01DB03,cefalotin,19086759,2236,Cephalothin
G01AF07,isoconazole,19003491,27901,isoconazole
J01ED05,sulfamethoxypyridazine,19000820,10181,Sulfamethoxypyridazine
N05AB02,fluphenazine,756018,4496,Fluphenazine
G01AX16,hexetidine,19068839,5301,Hexetidine
S01HA05,procaine,751698,8701,Procaine
C02AB01,methyldopa (levorotatory),1305447,6876,Methyldopa
G02AB01,methylergometrine,1305637,6883,Methylergonovine
A11DA03,benfotiamine,19018541,18891,benphothiamine
R06AC04,tripelennamine,1105853,10847,Tripelennamine
N05AD02,trifluperidol,19005101,10804,Trifluperidol
L01XX29,denileukin diftitox,19051642,214470,denileukin diftitox
J05AG05,rilpivirine,40238930,1102270,Rilpivirine
A10BH03,saxagliptin,40166035,857974,saxagliptin
J05AD01,foscarnet,1724700,33562,Foscarnet
D08AE03,phenol,923540,33290,phenol
V03AE03,lanthanum carbonate,990028,234416,lanthanum carbonate
D08AE05,chloroxylenol,949459,20877,chloroxylenol
J01CR04,sultamicillin,19040627,37415,sultamicillin
J04AB01,cycloserine,1710446,3007,Cycloserine
D11AX11,hydroquinone,976778,5509,hydroquinone
G02AD06,misoprostol,1150871,42331,Misoprostol
P01AB02,tinidazole,1702559,10612,Tinidazole
C05AE03,diltiazem,1328165,3443,Diltiazem
J01EC02,sulfadiazine,1836391,10171,Sulfadiazine
B06AA07,trypsin,906149,10890,TRYPSIN
V04CD05,somatorelin,19056701,236901,Somatorelin
D06AA01,demeclocycline,1714527,3154,Demeclocycline
L04AB05,certolizumab pegol,912263,709271,certolizumab pegol
C02KD01,ketanserin,19085688,6131,Ketanserin
J01FA09,clarithromycin,1750500,21212,Clarithromycin
R03DX07,roflumilast,40236897,1091836,Roflumilast
A04AA02,granisetron,1000772,26237,Granisetron
R01AB06,xylometazoline,943852,39841,xylometazoline
J02AX04,caspofungin,1718054,140108,Caspofungin
H01CB01,somatostatin,19136066,9939,Somatostatin
C02AC05,moxonidine,19011021,30257,moxonidine
L01XX14,tretinoin,903643,10753,Tretinoin
N03AA04,barbexaclone,19112534,46795,barbexaclone
V03AF09,glucarpidase,42709319,1242127,glucarpidase
A07AB04,succinylsulfathiazole,19100415,37289,succinylsulfathiazole
S01EB05,physostigmine,19044337,8299,Physostigmine
A02BC03,lansoprazole,929887,17128,lansoprazole
L02AA01,diethylstilbestrol,1525866,3390,Diethylstilbestrol
A10AB04,insulin lispro,1550023,86009,Insulin Lispro
N02AD01,pentazocine,1130585,8001,Pentazocine
L01XE16,crizotinib,40242675,1148495,crizotinib
N02BA06,salsalate,1137460,36108,Salsalate
V09AA02,technetium (99mTc) bicisate,19011066,114918,technetium Tc 99m bicisate
M01AX04,azapropazone,19136654,1029,Apazone
M02AA04,oxyphenbutazone,19025925,7816,Oxyphenbutazone
A10BX13,albiglutide,44816332,1534763,albiglutide
A16AA01,levocarnitine,1553610,42955,Levocarnitine
V08AA03,iodamide,19080542,5928,Iodamide
S01XA15,ascorbic acid,19011773,1151,Ascorbic Acid
A03AD02,drotaverine,19056611,23684,drotaverin
A16AB06,sacrosidase,951980,214817,Sacrosidase
N07AA02,pyridostigmine,759740,9000,Pyridostigmine
N06BA08,fenozolone,19061392,24860,fenozolone
H02AA02,fludrocortisone,1555120,4452,Fludrocortisone
S01AX04,nitrofural,920378,7455,Nitrofurazone
G03CA01,ethinylestradiol,1549786,4124,Ethinyl Estradiol
L01XX11,estramustine,1349025,4089,Estramustine
A06AX04,linaclotide,42900505,1307404,linaclotide
A07AA10,colistin,901845,2709,Colistin
C02CA06,urapidil,19101849,39230,urapidil
C05AA04,prednisolone,1550557,8638,prednisolone
M02AA07,piroxicam,1146810,8356,Piroxicam
N06BX02,pyritinol,19060358,9020,Pyrithioxin
G01AA03,amphotericin B,1717240,732,Amphotericin B
B05CA07,noxytiolin,19128375,7543,Noxythiolin
N05AH06,clotiapine,19100363,2620,clothiapine
A04AD10,dronabinol,1037005,10402,Tetrahydrocannabinol
L01XC01,edrecolomab,19132294,80726,Edrecolomab
G03CA06,chlorotrianisene,19092684,2397,Chlorotrianisene
H02AB05,paramethasone,19027186,7910,Paramethasone
C05AA11,fluocinonide,955252,4462,Fluocinonide
R05DB28,dimethoxanate,19011098,121069,Dimethoxanate
B01AA12,fluindione,19113013,50097,fluindione
J05AX05,inosine pranobex,19083285,6048,Inosine Pranobex
J01EA02,brodimoprim,19018742,19727,brodimoprim
A11CA02,betacarotene,19037223,19143,Beta Carotene
N07BB02,calcium carbimide,19018547,1902,Calcium Carbimide
J05AC02,rimantadine,1763339,9386,Rimantadine
B05BC02,carbamide,906914,11002,Urea
N06AF02,nialamide,19127550,7394,Nialamide
D03AX01,cadexomer iodine,1740226,20012,cadexomer iodine
C02BA01,trimetaphan,19005658,10828,Trimethaphan
L01DB08,pirarubicin,19093366,33764,Pirarubicin
V06DC01,glucose,1560524,4850,Glucose
J06BB04,hepatitis B immunoglobulin,501343,26744,hepatitis B immune globulin
J01CA14,metampicillin,19072054,29629,methampicillin
D01AE13,selenium sulfide,938061,36345,selenium sulfide
A03AX05,fenoverine,19061370,24855,fenoverine
S01KA02,hypromellose,902251,27334,hypromellose
A10BB06,carbutamide,19033498,2068,Carbutamide
G02AD01,dinoprost,19029421,3477,Dinoprost
V08AB11,iobitridol,19053540,87639,iobitridol
N05CF03,zaleplon,720727,74667,zaleplon
A06AD03,magnesium peroxide,46287505,1666106,magnesium peroxide
V10BX02,samarium (153Sm) lexidronam,19018483,177906,Samarium SM 153 lexidronam
P02BB01,metrifonate,40224678,1000581,Trichlorfon
J01XA04,dalbavancin,45774861,1539239,dalbavancin
S01EE03,bimatoprost,904525,283810,bimatoprost
C07AA06,timolol,902427,10600,Timolol
R07AB03,pentetrazol,19031345,8015,Pentylenetetrazole
S01BA14,loteprednol,992127,237027,Loteprednol
A06AD04,magnesium sulfate,19093848,6585,Magnesium Sulfate
L01DB07,mitoxantrone,1309188,7005,Mitoxantrone
R06AX24,epinastine,943634,39684,epinastine
P01BE02,artemether,19033634,18343,artemether
N02AA10,papaveretum,19129648,7894,Papaveretum
A07DA03,loperamide,991876,6468,Loperamide
B06AA04,chymotrypsin,19096710,2530,CHYMOTRYPSIN
S03AA04,chlorhexidine,1790812,2358,Chlorhexidine
L01XX25,bexarotene,1389888,233272,bexarotene
C04AE04,dihydroergocristine,19026526,3416,Dihydroergocristine
J01DD04,ceftriaxone,1777806,2193,Ceftriaxone
B01AC04,clopidogrel,1322184,32968,clopidogrel
D01AE05,polynoxylin,19026609,34188,polynoxylin
H01AA02,tetracosactide,19008009,2890,Cosyntropin
G02CC02,naproxen,1115008,7258,Naproxen
A07AA08,kanamycin,1784749,6099,Kanamycin
G03CA57,conjugated estrogens,1549080,4099,"Estrogens, Conjugated (USP)"
L01BA01,methotrexate,1305058,6851,Methotrexate
D10AD02,retinol,19008339,11246,Vitamin A
A03AB03,oxyphenonium,19025928,7818,Oxyphenonium
J04AB02,rifampicin,1763204,9384,Rifampin
L02BB01,flutamide,1356461,4508,Flutamide
N05AB08,thioproperazine,19000305,10498,thioproperazine
H02AB12,rimexolone,977421,55681,rimexolone
B03BB01,folic acid,19111620,4511,Folic Acid
D01AC06,tiabendazole,1837289,10450,Thiabendazole
C07AB12,nebivolol,1314577,31555,nebivolol
A06AG02,bisacodyl,924939,1596,Bisacodyl
A10BH04,alogliptin,43013884,1368001,alogliptin
N07AA01,neostigmine,717136,7315,Neostigmine
S01XA14,heparin,1367571,5224,Heparin
A16AA05,carglumic acid,19102150,401713,Carglumic acid
D09AA10,clioquinol,980867,5942,Clioquinol
A02AD05,almasilate,19018438,17614,aluminum magnesium silicate
B03AA02,ferrous fumarate,1595799,24941,Ferrous fumarate
L01XC16,dinutuximab,46221699,1606274,dinutuximab
G03DC04,ethisterone,19050090,4129,Ethisterone
B01AD12,protein C,42801108,8834,Protein C
N05BA03,medazepam,19125106,6680,Medazepam
H01AC02,somatrem,1578181,56570,somatrem
L03AB05,interferon alfa-2b,1380068,5880,Interferon Alfa-2b
R06AX25,mizolastine,19086100,61455,mizolastine
A11HA03,tocopherol (vit E),19009540,11256,Vitamin E
R01AX07,hexamidine,19001599,26849,hexamidine
L01DC01,bleomycin,1329241,1622,Bleomycin
J01CA09,azlocillin,19015123,1266,Azlocillin
L01XC14,trastuzumab emtansine,43525787,1371041,ado-trastuzumab emtansine
C01BC08,encainide,19051513,42368,Encainide
N05AE05,lurasidone,40230761,1040028,lurasidone
B03AA07,ferrous sulfate,1396131,24947,ferrous sulfate
M01AX01,nabumetone,1113648,31448,nabumetone
A12CB02,zinc gluconate,19079204,58300,Zinc Gluconate
J01DC03,cefamandole,19070174,2178,Cefamandole
D07AC18,prednicarbate,928110,34369,prednicarbate
C01CA24,epinephrine,1343916,3992,Epinephrine
J01FA15,telithromycin,1702911,274786,telithromycin
L01AC01,thiotepa,19137385,10473,Thiotepa
N06BX17,adrafinil,19112518,45938,adrafinil
G03DB04,nomegestrol,19015533,31930,nomegestrol
V08DA01,microspheres of human albumin,43013871,1370439,"albumin microspheres, human"
D11AX09,oxaceprol,19003691,28068,oxaceprol
D06BB11,docosanol,980955,594680,docosanol
N02BG04,floctafenine,19054931,4444,floctafenine
J01CA01,ampicillin,1717327,733,Ampicillin
C01EB21,regadenoson,19090761,640062,regadenoson
D01AC05,isoconazole,19003491,27901,isoconazole
N05CD01,flurazepam,756349,4501,Flurazepam
C10AX02,probucol,19051463,8699,Probucol
G04BX12,phenyl salicylate,937712,36122,phenyl salicylate
A03AD01,papaverine,1326901,7895,Papaverine
J01CE04,azidocillin,19018516,18609,azidocillin
J01ED01,sulfadimethoxine,19000818,10172,Sulfadimethoxine
D07XC05,fluocortolone,19055344,4463,Fluocortolone
N06AA21,maprotiline,794147,6646,Maprotiline
L01XE18,ruxolitinib,40244464,1193326,ruxolitinib
N02AA01,morphine,1110410,7052,Morphine
S03AA02,tetracycline,1836948,10395,Tetracycline
C01CA05,norfenefrine,19015756,31988,norfenefrine
R07AB02,nikethamide,19019088,7424,Nikethamide
C01AA02,acetyldigoxin,19020949,199,Acetyldigoxins
C10AD02,nicotinic acid,1517824,7393,Niacin
S01GX11,alcaftadine,40224159,1000082,alcaftadine
V03AF08,palifermin,19038562,196319,Palifermin
C08CX01,mibefradil,1345141,83213,Mibefradil
C01BG07,cibenzoline,19045581,21099,cifenline
N01BX03,phenol,923540,33290,phenol
A01AD06,adrenalone,19018407,17073,adrenalone
A16AA04,mercaptamine,910888,3022,Cysteamine
R03DC01,zafirlukast,1111706,114970,zafirlukast
C04AX17,vinburnine,19078938,57954,vinburnine
C01CA16,ibopamine,19113028,51253,ibopamine
L02BX01,abarelix,19010868,301739,abarelix
G04BD04,oxybutynin,918906,32675,oxybutynin
S01AA21,amikacin,1790868,641,Amikacin
D09AA01,framycetin,19056694,4556,Framycetin
N04BX03,budipine,19019932,19832,budipine
M02AA15,diclofenac,1124300,3355,Diclofenac
N07BC02,methadone,1103640,6813,Methadone
V09AB03,iodine ioflupane (123I),43531992,1426874,Ioflupane I-123
H01BA04,terlipressin,19119253,57048,terlipressin
B01AA03,warfarin,1310149,11289,Warfarin
G04CA03,terazosin,1341238,37798,Terazosin
L01XX23,mitotane,1309161,7004,Mitotane
B01AX01,defibrotide,42898933,1311089,defibrotide
V03AX03,cobicistat,42874220,1306284,cobicistat
A01AC02,dexamethasone,1518254,3264,Dexamethasone
R03BA05,fluticasone,1149380,41126,fluticasone
M05BX04,denosumab,40222444,993449,denosumab
B01AA04,phenprocoumon,19035344,8150,Phenprocoumon
B02BC02,oxidized cellulose,19086554,2222,"Cellulose, Oxidized"
G04CB01,finasteride,996416,25025,Finasteride
J01DC02,cefuroxime,1778162,2194,Cefuroxime
D11AX03,calcium gluconate,19037038,1908,Calcium Gluconate
B03XA04,peginesatide,42709327,1248798,peginesatide
L04AX03,methotrexate,1305058,6851,Methotrexate
N05CM05,scopolamine,965748,9601,Scopolamine
D04AA16,pheniramine,933952,8132,Pheniramine
V03AN03,helium,19067073,5140,Helium
N05AA07,chlorproethazine,19122262,59860,chlorproethazine
G03GB01,cyclofenil,19072083,2983,Cyclofenil
S01EX02,dapiprazole,19086622,22298,dapiprazole
C02KX02,ambrisentan,1337068,358274,ambrisentan
L04AA33,vedolizumab,45774639,1538097,vedolizumab
C01EB15,trimetazidine,19005626,10826,Trimetazidine
R01AC04,antazoline,951237,865,Antazoline
N05CM04,carbromal,19033243,2067,carbromal
J01EB01,sulfaisodimidine,19000821,10206,Sulfisomidine
C01CA03,norepinephrine,1321341,7512,Norepinephrine
A06AB07,cascara,900017,66869,Cascara sagrada
S01AA14,benzylpenicillin,1728416,7980,Penicillin G
G01AA05,chloramphenicol,990069,2348,Chloramphenicol
J05AF06,abacavir,1736971,190521,abacavir
D01AE21,flucytosine,1755112,4451,Flucytosine
J05AF01,zidovudine,1710612,11413,Zidovudine
C01AA01,acetyldigitoxin,19011193,132871,Acetyldigitoxin
D07AB08,desonide,917205,3254,Desonide
R01AD06,betamethasone,920458,1514,Betamethasone
A08AA11,lorcaserin,42873635,1300701,lorcaserin
R05DA09,dextromethorphan,1119510,3289,Dextromethorphan
D11AH04,alitretinoin,941052,81864,alitretinoin
G01AC02,clioquinol,980867,5942,Clioquinol
G03CA09,promestriene,19029079,34625,promestriene
C10AA02,lovastatin,1592085,6472,Lovastatin
S03AA05,hexamidine,19001599,26849,hexamidine
C08CA07,nisoldipine,1319880,7435,Nisoldipine
V09IA06,technetium (99mTc) arcitumomab,19054914,230435,technetium Tc 99m arcitumomab
L01XX03,altretamine,1368823,5296,Altretamine
G03EK01,methyltestosterone,1506602,6904,Methyltestosterone
R01AA02,cyclopentamine,19080427,59094,cyclopentamine
N06AX09,viloxazine,19008261,11196,Viloxazine
L01XX10,masoprocol,988447,227239,Masoprocol
B01AD09,ancrod,19024544,772,Ancrod
N01BB03,mepivacaine,702774,6759,Mepivacaine
A02AA04,magnesium hydroxide,992956,6581,Magnesium Hydroxide
L01XE10,everolimus,19011440,141704,everolimus
A07EC04,balsalazide,934262,18747,balsalazide
D06BB03,aciclovir,1703687,281,Acyclovir
J05AB01,aciclovir,1703687,281,Acyclovir
A03AB12,mepenzolate,904704,107770,Mepenzolate
P02DX02,dichlorophen,19091464,3351,Dichlorophen
V08CA07,ferric ammonium citrate,19095744,24897,ferric ammonium citrate
B02BD05,coagulation factor VII,44785020,4254,factor VII
M02AA09,bufexamac,19032724,1796,Bufexamac
N07AB01,carbachol,940183,1999,Carbachol
G03DA03,hydroxyprogesterone,19077143,5542,17-alpha-Hydroxyprogesterone
S01CB03,hydrocortisone,975125,5492,Hydrocortisone
M03BX04,tolperisone,19003296,10639,Tolperisone
N06BX07,oxiracetam,19082891,32645,oxiracetam
D06AX10,virginiamycin,19010969,11232,Virginiamycin
A11HA02,pyridoxine (vit B6),19005046,684879,pyridoxine
A10XA01,tolrestat,19042191,38386,tolrestat
M05BA08,zoledronic acid,1524674,77655,zoledronic acid
L01XC03,trastuzumab,1387104,224905,trastuzumab
B03BA05,mecobalamin,19009025,29421,mecobalamin
J01EA01,trimethoprim,1705674,10829,Trimethoprim
D11AX12,pyrithione zinc,944360,39952,zinc pyrithione
J01CF01,dicloxacillin,1724666,3356,Dicloxacillin
P01AX05,mepacrine,19060400,9061,Quinacrine
J02AC02,itraconazole,1703653,28031,Itraconazole
R05CB15,erdosteine,19058933,24305,erdosteine
D03AX06,becaplermin,912476,115238,Becaplermin
G01AX05,nifuratel,19019029,7419,Nifuratel
A08AA01,phentermine,735340,8152,Phentermine
B01AB10,tinzaparin,1308473,69646,tinzaparin
N05AX07,prothipendyl,19115044,55244,prothipendyl
A07AA12,fidaxomicin,40239985,1111103,fidaxomicin
D04AB03,oxybuprocaine,935529,18889,Benoxinate
J05AB12,cidofovir,1745072,83171,Cidofovir
C04AE02,nicergoline,19018352,7398,Nicergoline
R05DA03,hydrocodone,1174888,5489,Hydrocodone
L04AA25,eculizumab,19080458,591781,eculizumab
B06AC03,ecallantide,40168938,658708,ecallantide
L01DB06,idarubicin,19078097,5650,Idarubicin
H02AA01,aldosterone,42903427,1312358,Aldosterone
S01XA08,acetylcysteine,1139042,197,Acetylcysteine
D07AA01,methylprednisolone,1506270,6902,Methylprednisolone
A01AB05,polynoxylin,19026609,34188,polynoxylin
B05XA04,ammonium chloride,912362,712,Ammonium Chloride
